id,host_name,latitude,longitude,price,availability_30,number_of_reviews,minimum_nights,last_scraped,room_type,city,listing_date,listing_time
843979339468649774,SweetInn,41.3811132337413,2.1459615624486386,$216.00,16,36,1,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
844000308449536253,Alba,41.40934,2.17362,$136.00,0,8,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
844029649016559995,Patricia,41.42436,2.18392,$31.00,5,122,2,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
844093949660295889,Luis,41.3723762,2.167482,$80.00,7,7,30,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
844093965758564229,Luis,41.3852654,2.1784939,$84.00,0,5,30,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
844150109979804232,BBarcelona Apartments,41.39649591234251,2.175453622007725,$188.00,3,30,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
844154715490722723,Gabriele,41.3771998,2.1602464,$31.00,0,5,31,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
844209095807148520,Nougava,41.385594,2.1406476,,5,6,32,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
844212684120036325,Nougava,41.385594,2.1406476,$155.00,15,5,32,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
847604844420406129,Jon,41.40402,2.16772,$135.00,28,0,32,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
847746331271185230,Iñaki,41.37293863986212,2.140916925893506,$95.00,0,6,31,2025-03-11,Entire home/apt,Barcelona,2025-04-29,00:00:00
847783984008871213,Alessandro,41.37557,2.12728,$32.00,0,4,31,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
847796188062729870,Tm,41.3798077,2.1705412,$48.00,30,0,31,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
847814546386921482,Bilge,41.38563351281395,2.196498953777416,$250.00,23,0,31,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
848262457474180162,Guillermo,41.37223876624482,2.1367289616537404,$44.00,23,44,31,2025-03-12,Private room,Barcelona,2025-03-12,00:00:00
848278595972213589,Guillermo,41.37256,2.1346,$34.00,16,58,31,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
844215694042931691,Nougava,41.385594,2.1406476,$117.00,0,8,30,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
844284627499120995,Veronika,41.38173994573645,2.1750994105663497,,0,0,31,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
844295287421356508,Luis,41.3762,2.16109,$61.00,28,11,30,2025-03-05,Entire home/apt,Barcelona,2025-04-30,00:00:00
844718087056004842,Marc,41.41317733681224,2.1554760320051254,$48.00,29,0,31,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
844801862778295124,Alba,41.37344543578117,2.1641018055703496,$81.00,0,8,32,2025-03-08,Entire home/apt,Barcelona,2025-03-08,00:00:00
844826526925791828,Hanna,41.4005209,2.1898391,$61.00,0,83,3,2025-03-12,Private room,Barcelona,2025-04-30,00:00:00
844886117016048877,Fer,41.37713237428,2.190652082142751,$20.00,0,4,3,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
845010610218630445,Mo,41.4017253,2.2077198,$265.00,0,45,3,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
845559205641002061,Artur,41.38987,2.14995,$51.00,0,51,1,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
848279467560451212,Alessandro,41.37436,2.12719,$32.00,0,1,31,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
848291986927045619,Jaume,41.376497,2.1378315,$87.00,0,8,31,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
848326631922310590,Silvina Soledad,41.4057322,2.1487462,$133.00,30,18,1,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
848326797901196254,Stay U-Nique,41.40454,2.15062,$98.00,11,25,2,2025-03-05,Entire home/apt,Barcelona,2025-04-29,00:00:00
848328707086833335,Jaume,41.37737352899291,2.138354459270478,$82.00,3,7,31,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
848331171087279185,My Address,41.3870444,2.1733091,$55.00,0,4,120,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
848367658706230249,Aida,41.38437,2.16469,$54.00,1,1,40,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
848421874993561712,Iñaki,41.3736761,2.1401331,$68.00,0,4,31,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
846004853225449054,Casa De Barca,41.39169,2.17773,,12,3,1,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
846093318788581404,Juan,41.37953,2.1466,$218.00,26,1240,2,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
846121214346059366,SweetInn,41.3844414985042,2.1547305471372904,$169.00,20,64,1,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
846128345212277338,SweetInn,41.38629,2.15484,$166.00,0,23,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
846131299901940313,SweetInn,41.38641628632934,2.156275324982018,$158.00,20,36,1,2025-03-07,Entire home/apt,Barcelona,2025-04-29,00:00:00
846180171797320945,Ferran,41.43927,2.18947,$60.00,0,1,32,2025-03-10,Entire home/apt,Barcelona,2025-04-29,00:00:00
850591579305848184,Pia,41.38392469672392,2.169157646032729,$45.00,0,9,32,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
850672832784547766,Pia,41.382707855241485,2.1686476319421293,$50.00,0,7,32,2025-03-06,Entire home/apt,Barcelona,2025-04-29,00:00:00
850672884109701527,Andrea,41.39580429999999,2.177609,$25.00,15,2,32,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
848429016983911763,Iñaki,41.37473197838518,2.140370755541225,$100.00,0,1,31,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
848432029165817578,Alba,41.38143080652737,2.1500425319992287,$97.00,0,30,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
848464104678517999,Iñaki,41.3736761,2.1401331,$85.00,0,4,31,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
848468185492898576,Iñaki,41.3736761,2.1401331,$60.00,0,3,31,2025-03-05,Entire home/apt,Barcelona,2025-04-29,00:00:00
848474193698715561,Iñaki,41.37429687236968,2.141183865573257,$100.00,0,5,31,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
848479459435375441,Iñaki,41.3736761,2.1401331,$100.00,0,2,31,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
848482705451807922,Iñaki,41.3736761,2.1401331,$110.00,0,4,31,2025-03-06,Entire home/apt,Barcelona,2025-04-29,00:00:00
850684095339937556,Marta+Paul,41.37679569290373,2.189908402796976,$61.00,0,7,32,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
850775172175339315,Oscar,41.37975,2.16668,$62.00,0,13,31,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
850809204411871358,Ingrid,41.40299454096185,2.1510084920654338,$277.00,0,48,3,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
851129836860354142,Alvaro,41.38888,2.15695,$136.00,0,0,32,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
851176921036110154,Rosa María,41.408578936866704,2.177231308763419,$57.00,30,0,31,2025-03-06,Entire home/apt,Barcelona,2025-04-29,00:00:00
851216551322174198,AB Apartment Barcelona,41.40176529210632,2.1776717192884565,$186.00,1,41,1,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
848973713586706766,Vicky & Agus,41.38229732660236,2.1726567787977995,$161.00,25,74,2,2025-03-06,Entire home/apt,Barcelona,2025-04-30,00:00:00
849007044170497900,Silvina Soledad,41.4057322,2.1487462,$147.00,18,23,1,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
849010473355090427,Silvina Soledad,41.4057322,2.1487462,$172.00,16,2,1,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
849018981310314253,Acta Voraport,41.39782417612576,2.201354872136124,$232.00,0,14,1,2025-03-11,Private room,Barcelona,2025-04-29,00:00:00
849022033420311498,Silvina Soledad,41.4057322,2.1487462,$204.00,0,3,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
851265733640457028,Ukio,41.39552410243905,2.143243433137607,$160.00,0,0,31,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
851269741919143851,Blueground,41.392154,2.1689137,$129.00,1,1,32,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
851270075074443388,Blueground,41.392154,2.1689137,$129.00,1,0,32,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
851285541984761369,Ezequiel,41.39996006390875,2.1981314266241543,$168.00,7,37,1,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
851338570959638862,Marta+Paul,41.38226290311236,2.144310286346676,$165.00,14,82,3,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
851370604878735904,Viola,41.3940976725222,2.178629925614108,$187.00,30,0,32,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
849033323113738402,Acta Voraport,41.3987005,2.2010575,$210.00,11,33,1,2025-03-10,Private room,Barcelona,2025-03-10,00:00:00
849042635414662644,Acta Voraport,41.39968,2.20196,$179.00,2,75,1,2025-03-05,Private room,Barcelona,2025-04-30,00:00:00
849134788613009931,Enter,41.39648630392434,2.149144184353476,,0,0,33,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
849166104145532925,Enter,41.39645,2.14765,$37.00,0,2,33,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
849171936176131169,Enter,41.39687855170009,2.1495483839496927,$65.00,0,0,33,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
849186293909942372,Enter,41.3984913491934,2.148910769788154,$40.00,0,1,33,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
849200148683298512,Enter,41.3984,2.14759,$39.00,0,4,33,2025-03-06,Private room,Barcelona,2025-04-29,00:00:00
849205218927591001,Enter,41.39843322435544,2.147545511213591,$64.00,0,1,33,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
849206884754236196,Alex,41.41827449030244,2.189628736260212,$110.00,23,90,2,2025-03-10,Private room,Barcelona,2025-04-30,00:00:00
849209831229100223,Enter,41.39877105964886,2.1493590089499954,,0,2,33,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
849218689400365559,Enter,41.39655,2.14845,,0,0,33,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
851419492197194740,Ramy,41.37276033415129,2.136432719731772,$105.00,2,15,1,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
851909813185763428,Ferran,41.399801316,2.173410728,$139.00,14,43,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
851911097971135596,Ferran,41.399792262,2.173395976,$139.00,6,34,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
851915866327878909,Ferran,41.3997526,2.1733751,$139.00,13,28,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
851936940352286777,Casa Jam,41.40473,2.1598302,$90.00,16,91,1,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
851955944231872400,Stayourway Bcn,41.39650986290194,2.164854947455258,$113.00,1,7,32,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
852033223528596114,Celeste,41.42217232957791,2.188510342931099,$48.00,28,0,31,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
852056501470483793,Trevor,41.38977,2.16945,$50.00,30,10,32,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
849246830524825260,Viola,41.41045541230057,2.2186755216299825,$252.00,29,0,32,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
849327019076693543,Alvaro,41.38406214359106,2.1636213042287182,,0,1,32,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
849327140939998735,Alvaro,41.38235293901019,2.1619965264560568,$97.00,1,1,32,2025-03-07,Private room,Barcelona,2025-04-30,00:00:00
849327243561282742,Alvaro,41.38251,2.16143,,0,0,32,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
849327508408447831,Alvaro,41.38458,2.16306,$95.00,0,0,32,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
849427626663947834,Francesco,41.4121,2.14799,,0,32,7,2025-03-06,Entire home/apt,Barcelona,2025-04-29,00:00:00
849445173497661607,Rodrigo,41.37948015247736,2.1687352810877227,$34.00,21,5,32,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
852245423217918265,Manuel,41.4055104,2.1762461,$22.00,0,4,31,2025-03-06,Private room,Barcelona,2025-04-29,00:00:00
852589686937939688,Valentina,41.38753,2.18169,$95.00,0,17,3,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
852625767205576519,Guillermo,41.37233,2.13493,$34.00,0,60,31,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
852625914698267261,Guillermo,41.37419,2.13635,$46.00,9,54,31,2025-03-10,Private room,Barcelona,2025-03-10,00:00:00
852634135649876474,Leslie Maria Ella And Arthur,41.3906837,2.1647892,,1,1,32,2025-03-06,Entire home/apt,Barcelona,2025-04-29,00:00:00
852711786938482192,Blueground,41.39475419999999,2.1374567,$278.00,0,3,32,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
852773631948511449,Alcam Apartments,41.4027982,2.1665722,$66.00,0,1,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
852776811738364856,Adam,41.40037,2.17441,,0,0,32,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
849729562695392039,Mayka,41.375812305016304,2.123126043444407,$426.00,30,8,1,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
849749777959984368,Alessandro,41.37423,2.12723,$32.00,0,1,31,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
849754301192450068,Alessandro,41.37416,2.12561,$28.00,0,0,31,2025-03-05,Private room,Barcelona,2025-04-30,00:00:00
849950707540307230,Rubén,41.41169328305913,2.16595990931829,$574.00,30,0,31,2025-03-05,Entire home/apt,Barcelona,2025-04-30,00:00:00
852894211809238367,Borges,41.37376363719058,2.130596034354696,,0,0,32,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
853010489015640978,Chi Wei,41.38206822246373,2.180290346398454,$150.00,0,8,31,2025-03-06,Entire home/apt,Barcelona,2025-04-29,00:00:00
853120162211750138,Stay U-Nique,41.3740055338338,2.1305431759301143,$92.00,2,60,2,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
853301099511752579,Marta+Paul,41.40407185684895,2.154597018618178,$115.00,18,82,3,2025-03-11,Entire home/apt,Barcelona,2025-04-29,00:00:00
853308464066917357,Alvaro,41.38735,2.15633,$60.00,0,1,32,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
853308945864923338,Alvaro,41.38502329036918,2.158417043980675,$55.00,0,1,32,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
849983909750726331,Juan,41.39424,2.15274,$100.00,1,3,32,2025-03-11,Entire home/apt,Barcelona,2025-04-30,00:00:00
850121978094731612,Priscila,41.39667275516656,2.167151926435653,$38.00,27,4,32,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
850440107756355032,Casa Jam,41.40473,2.1598302,,10,78,1,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
850489459842549566,Alex,41.3736943,2.1623135,$47.00,29,7,31,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
850493743503092225,Artur,41.37675,2.17039,$72.00,28,83,1,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
853309287114579040,Alvaro,41.3856324646024,2.1564416488666187,$62.00,0,0,32,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
853310029967760481,Alvaro,41.38558587475146,2.1582075373035794,$67.00,0,0,32,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
853346857041943154,Leslie Maria Ella And Arthur,41.4049909,2.141284,$300.00,0,0,28,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
853354848526376761,Habitat Apartments,41.38269930328042,2.169307356678288,$196.00,0,1,1,2025-03-06,Entire home/apt,Barcelona,2025-04-30,00:00:00
853382701075512414,Holidu,41.3973762013384,2.196828927844763,"$9,298.00",2,8,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
853387667131016660,Avinash,41.38909878137316,2.137960309895047,,0,1,31,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
853400657591895655,Habitat Apartments,41.38392287351127,2.1756714303848432,$50.00,0,4,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
850548317018242404,Artur,41.37563,2.16886,$58.00,29,68,1,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
856380920879028018,Blueground,41.4085173,2.2124841,$200.00,0,1,32,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
856381289297918092,Blueground,41.3919346,2.1684543,$161.00,19,1,32,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
856382835813864923,SweetInn,41.384198657909,2.155019500190259,$139.00,18,36,1,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
856386047310830703,SweetInn,41.38606,2.15484,$215.00,10,30,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
856405912902080078,The Moods Oasis,41.3971447,2.1513832,,4,0,1,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
853408996811703076,Habitat Apartments,41.38254,2.18994,$95.00,16,2,1,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
853426496217356218,Blueground,41.3763925,2.123353,$148.00,0,0,32,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
853430010762388729,Iñaki,41.38583879999999,2.1320012,$120.00,0,6,31,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
853514700958359994,Alessandro,41.37429,2.12723,,0,1,31,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
853518643882329572,Alessandro,41.37424,2.12526,$32.00,0,0,31,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
853522042563385413,Alessandro,41.37484653141632,2.127235786404074,$32.00,0,0,31,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
853527993409105107,Alessandro,41.37563034151478,2.124977308169525,$37.00,0,1,31,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
856420649083785054,The Moods Oasis,41.3971447,2.1513832,$123.00,0,0,1,2025-03-07,Private room,Barcelona,2025-04-30,00:00:00
856454824638445886,Ukio,41.38478,2.15631,$82.00,0,0,31,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
856894653746283160,Floriane,41.37762,2.14291,$44.00,1,8,32,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
856916486034703586,Casa Jam,41.40473,2.1598302,$90.00,8,69,1,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
856935325654137282,Elizabeth,41.39602,2.17894,$261.00,25,13,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
857158905466504833,Ramy,41.37383,2.13454,$109.00,1,84,1,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
857198335226095650,Bcn Mad,41.40623988227593,2.173129568065609,$113.00,5,73,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
857695774743141523,Cristina,41.39816,2.16893,$91.00,0,9,32,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
853528648384740511,Hanna,41.40170758022919,2.1904289190773976,$65.00,9,78,3,2025-03-10,Private room,Barcelona,2025-03-10,00:00:00
853534785213194265,Alessandro,41.37487,2.12709,$32.00,0,0,31,2025-03-12,Private room,Barcelona,2025-03-12,00:00:00
853557273009916648,The Moods Oasis,41.3971447,2.1513832,$147.00,0,3,1,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
853794142914662647,Enter,41.434412463707694,2.1910168474281626,,0,3,33,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
854048385743318973,Chi Wei,41.380539638580274,2.182400283828772,$110.00,17,6,31,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
854087024835801091,Casa Jam,41.40473,2.1598302,$90.00,9,28,1,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
854110119617984784,Casa Jam,41.40473,2.1598302,$90.00,3,59,1,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
854114305743770449,Elena,41.38992,2.16269,,0,6,32,2025-03-07,Entire home/apt,Barcelona,2025-04-30,00:00:00
857711857134268021,Hanane,41.389597,2.1672809,$174.00,8,69,2,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
857821733672075843,Marcelo,41.41388,2.22089,$194.00,10,66,2,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
857836058011402072,Laura,41.39276,2.16494,,1,61,4,2025-03-11,Entire home/apt,Barcelona,2025-04-29,00:00:00
854134114169736531,Blueground,41.392154,2.1689137,$187.00,7,0,32,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
854288068463600293,Alba,41.44281,2.18788,$75.00,0,12,32,2025-03-11,Entire home/apt,Barcelona,2025-04-30,00:00:00
854303965346661911,Ukio,41.37597,2.15962,$131.00,0,1,31,2025-03-05,Entire home/apt,Barcelona,2025-04-30,00:00:00
854330154663960073,Stay U-Nique,41.39545783181621,2.1576082160894607,$133.00,9,62,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
854479835128041341,Enter,41.37875,2.15624,,1,1,33,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
854485906009232886,Enter,41.37839,2.15585,,0,0,33,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
854536560508813941,Enter,41.37897,2.15664,$31.00,0,0,33,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
857857343184469267,Alexandra,41.38986269999999,2.1773787,$140.00,29,4,31,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
857889650527836138,Concepcion,41.37246931738345,2.1312626705751856,$85.00,0,0,32,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
857889883015965630,Willem,41.38223,2.17337,$144.00,29,1,31,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
857928343704983095,Willem,41.38362,2.17308,$144.00,0,1,31,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
857962922791059687,Mireia  Maria,41.40301,2.17345,$89.00,4,0,32,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
854556528965513327,Enter,41.37849,2.15469,$35.00,0,0,33,2025-03-07,Private room,Barcelona,2025-04-29,00:00:00
854565956398734515,Enter,41.37862637252319,2.156775603683818,$34.00,0,0,33,2025-03-07,Private room,Barcelona,2025-04-29,00:00:00
854572387366508308,Enter,41.37842,2.15502,$33.00,2,0,33,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
855164625363722926,Zhongyun,41.37664,2.1431,$287.00,11,44,3,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
855172478484725710,Albert,41.4082,2.17461,$250.00,0,34,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
855533984297803883,Kristof,41.37752,2.16708,$72.00,0,7,31,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
855580937560836903,Tatyana,41.41671,2.16168,$60.00,0,9,31,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
856176326005755013,Alvaro,41.38415,2.1854,$56.00,0,0,32,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
858470048127317992,Anna,41.37757387145543,2.1886222064495087,,0,2,31,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
858529998907579283,Barbara,41.37953,2.13464,$190.00,25,21,1,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
858622725797782895,Cami,41.40739,2.16285,,1,48,3,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
858751584118179580,Mária,41.41422,2.16386,,0,11,31,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
859145234053780954,ByMonths,41.38171,2.17805,$99.00,7,0,33,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
859243997705680167,Artur,41.38007138954899,2.155105914544719,$60.00,21,8,1,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
859326426924278134,Artur,41.38169,2.15568,$60.00,27,21,1,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
856261893944146194,Ukio,41.40152,2.17102,$122.00,0,1,32,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
856274242033285761,Habitat Apartments,41.3860483628514,2.183301548708682,$157.00,10,46,1,2025-03-05,Entire home/apt,Barcelona,2025-04-30,00:00:00
856287661172062852,Habitat Apartments,41.39311999662021,2.159121047782675,$197.00,0,2,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
856317793109856777,Alexandre,41.380282836639736,2.1881484612822533,$60.00,2,8,31,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
856379874708120145,Joan,41.40037100315827,2.156494166157883,,15,93,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
863298806573373084,Enter,41.40391067736774,2.181953694315107,$35.00,0,2,33,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
863303591901837769,Enter,41.40351,2.18019,$62.00,0,1,33,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
863452890898296958,Annie,41.37872103661907,2.159584159634055,,0,1,31,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
859413663493611320,Cynthia,41.37845052338422,2.1914883257151576,$48.00,11,4,31,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
859482685292749420,Silvia,41.4255384,2.1553652,$45.00,1,0,31,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
859519754434238612,Lipeng,41.40113206809506,2.171610050856342,$341.00,5,0,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
859688678167905937,Youzef,41.4103561631764,2.1618210415511987,$50.00,0,13,32,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
859815744311025799,Roberto,41.37379,2.16329,$206.00,15,56,5,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
859905687612812545,Luca,41.40155,2.15918,$80.00,0,2,31,2025-03-08,Entire home/apt,Barcelona,2025-03-08,00:00:00
859966206788537909,Maryna,41.40218990740913,2.156240862271405,$43.00,9,21,4,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
863482449956893528,Ittai,41.378377205893614,2.190336196317133,,0,1,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
863595161011896207,María,41.41027,2.17223,$145.00,14,7,2,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
863686391692795517,Ukio,41.3858589148848,2.1554859689180583,$98.00,0,1,31,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
863701771274034202,Jania Patricia,41.4276608,2.1565523,$57.00,0,45,3,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
864965322373310547,Oliver,41.37809,2.16502,$70.00,4,6,31,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
864973909378346130,Jamica,41.4002500640452,2.1586386176698227,$79.00,0,0,32,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
